rom_path,crc,header_mapper,header_submapper,mapper,submapper,mapper_source,has_autorun,is_valid,parse_error
4/Super Mario Bros 3 (PC10).nes,387A616E,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0) (MR207 Hack).nes,BB880897,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0) (Viper Hack).nes,CACF8CF1,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0) [T-Port].nes,F4AC6625,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0) [T-Swed1.2].nes,B54C88AF,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0) [T-Swed1.2][a1].nes,0B8028B8,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0) [T-Swedx.x].nes,7CEA8D63,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0) [h1].nes,CEBED3EA,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 0).nes,A0B0B742,4,,4,0,rom_db_override,0,1,
4/Super Mario Bros 3 (U) (PRG 1) [T-Port].nes,5CF051C8,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 1) [T-Swed1.2].nes,304FDF01,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 1) [a1].nes,5160A5E2,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 1) [a2].nes,BDD4AE44,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 1) [a3].nes,EB53E172,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 1) [h1].nes,4A40BFE1,4,,4,,header,0,1,
4/Super Mario Bros 3 (U) (PRG 1) [h2].nes,7388BEBD,4,,4,0,rom_db_override,0,1,
4/Super Mario Bros 3 (U) (PRG 1).nes,2E6301ED,4,,4,0,rom_db_override,0,1,
4/Super Mario Bros 3 - Fun Edition (SMB3 Hack).nes,4E8B429C,4,,4,,header,0,1,
4/Super Mario Bros 3 Challenge (SMB3 Hack) [a1].nes,BCDE7421,4,,4,,header,0,1,
4/Super Mario Bros 3 Challenge (SMB3 Hack) [a2].nes,C493094E,4,,4,,header,0,1,
4/Super Mario Bros 3 Challenge (SMB3 Hack).nes,66B8B258,4,,4,,header,0,1,
4/Super Mario Kart Rider.nes,3E274712,4,,4,,header,0,1,
4/Super Pikachu World V0.5 (PR Translations) (SMB2 Hack).nes,F5DF112F,4,,4,,header,0,1,
4/Super Pikachu World V0.6 (PR Translations) (SMB2 Hack).nes,3F93F598,4,,4,,header,0,1,
4/Super Pikachu World V0.7 (PR Translations) (SMB2 Hack).nes,FC0A440F,4,,4,,header,0,1,
4/Super Spike V'Ball (E) [!].nes,C05A63B2,4,,4,0,rom_db_override,0,1,
4/Super Spike V'Ball (U).nes,E840FD21,4,,4,0,rom_db_override,0,1,
4/Super Sprint (U).nes,B3D1178E,4,,4,,header,0,1,
4/Super Spy Hunter (U).nes,AB41445E,4,,4,0,rom_db_override,0,1,
4/Super SquareSoft Bros 2 (SMB2 Hack).nes,BF047CD2,4,,4,,header,0,1,
4/Super Turrican (E).nes,88C30FDA,4,,4,0,rom_db_override,0,1,
4/Sword Master (E) [!].nes,66066326,4,,4,0,rom_db_override,0,1,
4/Sword Master (J) [p1].nes,664E9906,4,,4,,header,0,1,
4/Sword Master (U).nes,465E5483,4,,4,0,rom_db_override,0,1,
4/Taiyou no Yuusha Fighbird (J) [T-Eng1.01].nes,953FFE4C,4,,4,0,rom_db_override,0,1,
4/Taiyou no Yuusha Fighbird (J) [T-Eng1.0].nes,DF38E21C,4,,4,,header,0,1,
4/Takahashi Meijin no Boukenjima 2 (J) [T-Eng].nes,715DEAE6,4,,4,,header,0,1,
4/Takahashi Meijin no Boukenjima 2 (J) [t1].nes,701B1ADF,4,,4,0,rom_db_override,0,1,
4/Takahashi Meijin no Boukenjima 4 (J) (Russian Pirate) [p1].nes,943FD73C,4,,4,,header,0,1,
4/Takahashi Meijin no Boukenjima 4 (J) [T-Eng0.99].nes,4C7490E4,4,,4,,header,0,1,
4/Takahashi Meijin no Boukenjima 4 (J) [T-Eng1.0].nes,45F4FA8C,4,,4,0,rom_db_override,0,1,
4/Takahashi Meijin no Boukenjima 4 (J) [T-Span0.90].nes,4088FE21,4,,4,,header,0,1,
4/Takeshi no Sengoku Fuuunji (J) [hM04].nes,E12F8246,4,,4,,header,0,1,
4/Tarzan - The Quest of Dice Heroes (Sugoro Quest Hack).nes,37AAB7D9,4,,4,,header,0,1,
4/Tecmo NBA Basketball (U).nes,2651F227,4,,4,0,rom_db_override,0,1,
4/Tecmo Super Bowl (U) ('98 NFL Season Hack).nes,38E1C5DB,4,,4,,header,0,1,
4/Tecmo Super Bowl (U).nes,179A0D57,4,,4,0,rom_db_override,0,1,
4/Tecmo Super Bowl 2000 (Tecmo Super Bowl Hack).nes,C03F1311,4,,4,,header,0,1,
4/Tecmo Super Bowl 98 (Hack).nes,406BB013,4,,4,,header,0,1,
4/Teenage Mammal Ninja Chipmunks 2 (TMNT2 Hack).nes,24AB1AB0,4,,4,,header,0,1,
4/Teenage Mutant Hero Turtles 2 (E) [!].nes,C5657C12,4,,4,0,rom_db_override,0,1,
4/Teenage Mutant Ninja Turtles 2 (PC10).nes,A9217EA2,4,,4,0,rom_db_override,0,1,
4/Teenage Mutant Ninja Turtles 2 (U) [p1].nes,82B9BBA7,4,,4,,header,0,1,
4/Teenage Mutant Ninja Turtles 2 (U).nes,A9217EA2,4,,4,0,rom_db_override,0,1,
4/Teenage Mutant Ninja Turtles 3 (U).nes,BB6D7949,4,,4,0,rom_db_override,0,1,
4/Teenage Mutant Ninja Turtles Tournament Fighters (U) [h1].nes,D75F7736,4,,4,,header,0,1,
4/Teenage Mutant Ninja Turtles Tournament Fighters (U).nes,86964EDD,4,,4,0,rom_db_override,0,1,
4/Teenage Mutant Smoker Turtles (Hack).nes,A0E4A1B8,4,,4,,header,0,1,
4/Tenchi wo Kurau 2 - Shokatsu Koumei Den (J) [T-Eng1.10].nes,ACC36920,4,,4,,header,0,1,
4/Tenchi wo Kurau 2 - Shokatsu Koumei Den (J) [T-Eng1.11].nes,0383F94B,4,,4,,header,0,1,
4/Tenchi wo Kurau 2 - Shokatsu Koumei Den (J) [T-Eng1.12].nes,2D2C99BF,4,,4,0,rom_db_override,0,1,
4/Tenchi wo Kurau 2 - Shokatsu Koumei Den (J) [T-Engx.xx].nes,0A921260,4,,4,,header,0,1,
4/Tenchi wo Kurau 2 - Shokatsu Koumei Den (J) [p1].nes,AC05EBB7,4,,4,,header,0,1,
4/Terminator 2 - Judgement Day (E) [!].nes,18A04825,4,,4,0,rom_db_override,0,1,
4/Terminator 2 - Judgement Day (U) (Prototype).nes,01934171,4,,4,0,rom_db_override,0,1,
4/Terminator 2 - Judgement Day (U) [T-Port].nes,1050CA30,4,,4,,header,0,1,
4/Terminator 2 - Judgement Day (U).nes,0FE4FC74,4,,4,,header,0,1,
"4/Terminator, The (U).nes",6272C549,4,,4,0,rom_db_override,0,1,
4/Tetrastar - The Fighter (J) [T-Eng].nes,7E6E6E78,4,,4,0,rom_db_override,0,1,
4/Tetris 2 (E).nes,5D2B1962,4,,4,0,rom_db_override,0,1,
4/Tetris 2 (U) [!].nes,5C8FF74F,4,,4,,header,0,1,
4/Tetsuwan Atom (J) [hM04].nes,6B5858B6,4,,4,,header,0,1,
4/Tie Fighter 2 (SMB2 Hack) (Old).nes,643411EF,4,,4,,header,0,1,
4/Tie Fighter 2 (SMB2 Hack) [a1].nes,5ABB2089,4,,4,,header,0,1,
4/Tie Fighter 2 (SMB2 Hack).nes,C0EF49AC,4,,4,0,rom_db_override,0,1,
4/Time Zone (J) [T-Eng_1.2].nes,88E4A5F7,4,,4,,header,0,1,
4/Tiny Mario Adventures.nes,A2BD26DE,4,,4,0,rom_db_override,0,1,
4/Tiny Toon Adventures (U) [T-Port].nes,24D37952,4,,4,,header,0,1,
4/Tiny Toon Adventures (U) [T-Span].nes,1EBF7064,4,,4,,header,0,1,
4/Tiny Toon Adventures (U) [h1].nes,F51D5515,4,,4,,header,0,1,
4/Tiny Toon Adventures (U).nes,99DDDB04,4,,4,0,rom_db_override,0,1,
4/Tiny Toon Adventures 2 - Trouble in Wackyland (U).nes,81A5EB65,4,,4,0,rom_db_override,0,1,
4/Tiny Toon Adventures Cartoon Workshop (U).nes,9E6092A4,4,,4,0,rom_db_override,0,1,
4/To The Earth (U).nes,DE8FD935,4,,4,0,rom_db_override,0,1,
4/Toki (U).nes,7FB74A43,4,,4,0,rom_db_override,0,1,
4/Tokkyuu Shirei - Solbrain (J) [T-Eng_1.01].nes,2546F95E,4,,4,0,rom_db_override,0,1,
4/Tokkyuu Shirei - Solbrain (J) [T-Eng_1.0].nes,86EF8087,4,,4,,header,0,1,
4/Tokkyuu Shirei - Solbrain (J) [h1].nes,245B5C2F,4,,4,,header,0,1,
4/Tom & Jerry (and Tuffy) (U).nes,D63B30F5,4,,4,0,rom_db_override,0,1,
4/Tom & Jerry 3.nes,0AA49929,4,,4,0,rom_db_override,0,1,
4/Tom Servo (Mega Man 3 Hack).nes,80C15E96,4,,4,0,rom_db_override,0,1,
4/Toobin (U) [a1].nes,CE66D847,4,,4,,header,0,1,
4/Top Gun - The Second Mission (E).nes,E1C59D94,4,,4,0,rom_db_override,0,1,
4/Top Gun - The Second Mission (U).nes,6F8AF3E8,4,,4,0,rom_db_override,0,1,
4/Top Striker (J) [hM04].nes,86CA126D,4,,4,,header,0,1,
4/Totally Rad (E) [!].nes,02E0ADA4,4,,4,0,rom_db_override,0,1,
4/Totally Rad (U).nes,B629D555,4,,4,0,rom_db_override,0,1,
4/Toxic Crusaders (U).nes,F009DDD2,4,,4,0,rom_db_override,0,1,
4/Transformers Episode 2 - Return of Unicon (SMB2 Hack).nes,5B1B4B2A,4,,4,0,rom_db_override,0,1,
4/Trolls in Crazyland (E).nes,E681B300,4,,4,0,rom_db_override,0,1,
4/Turtle Ninja 2 (TMNT CCE Pirate) (U) [p1].nes,0C5F40A6,4,,4,,header,0,1,
4/Twin Cobra (U).nes,0EF730E7,4,,4,0,rom_db_override,0,1,
4/Ufouria (E).nes,4EC0FECC,4,,4,0,rom_db_override,0,1,
4/Ultimate Air Combat (U).nes,E387C77F,4,,4,0,rom_db_override,0,1,
4/Ultimate Basketball (U).nes,9F6CE171,4,,4,0,rom_db_override,0,1,
4/Ultimate Mega Man 3 (Hack).nes,C6D8CD42,4,,4,,header,0,1,
4/Ultimate SMB3 (Final) (SMB3 Hack).nes,8AD0F417,4,,4,0,rom_db_override,0,1,
4/Ultraman Club - Kaijuu Dai Kessen!! (J) [p1].nes,BDC65C91,4,,4,,header,0,1,
4/Uninvited (U).nes,9BAC73EF,4,,4,0,rom_db_override,0,1,
4/VS TKO Boxing (VS) [f1].nes,8764C6FA,4,,4,,header,0,1,
4/Vice - Project Doom (U).nes,753768A6,4,,4,0,rom_db_override,0,1,
4/WCW World Championship Wrestling (U).nes,5EA7D410,4,,4,0,rom_db_override,0,1,
4/WWF Steel Cage Challenge (E).nes,21F2A1A6,4,,4,0,rom_db_override,0,1,
4/Wacky Races (U).nes,401521F7,4,,4,0,rom_db_override,0,1,
4/Wagan Land 2 (J) [hM04].nes,E922037C,4,,4,,header,0,1,
4/Wait and See.nes,BC7364BB,4,,4,0,rom_db_override,0,1,
4/Walkuere no Bouken - Toki no Kagi Densetsu (J) [T-Eng100%].nes,76B99D51,4,,4,,header,0,1,
4/Wanpaku Kokkun no Gourmet World (J) [T-Eng].nes,8FD22A43,4,,4,0,rom_db_override,0,1,
4/Wario's Woods (U).nes,F79A75D7,4,,4,0,rom_db_override,0,1,
4/Wayne's World (U).nes,B0CD000F,4,,4,0,rom_db_override,0,1,
4/Werewolf - The Last Warrior (U) [p1].nes,D1EF63A4,4,,4,,header,0,1,
4/Werewolf - The Last Warrior (U).nes,333C48A0,4,,4,0,rom_db_override,0,1,
4/Where in Time is Carmen Sandiego (U).nes,917770D8,4,,4,0,rom_db_override,0,1,
4/Where's Waldo (U).nes,C3463A3D,4,,4,0,rom_db_override,0,1,
4/Whomp'Em (U).nes,6FD5A271,4,,4,0,rom_db_override,0,1,
4/Widget (U).nes,E7C981A2,4,,4,0,rom_db_override,0,1,
4/Wilford Brimley Battle (River City Ransom Hack).nes,BA428F36,4,,4,,header,0,1,
4/Wizardry - The Knight of Diamonds (U).nes,6BC33D2F,4,,4,0,rom_db_override,0,1,
4/Wolverine (U).nes,35476E87,4,,4,0,rom_db_override,0,1,
4/World Champ (U) [!].nes,8593E5AD,4,,4,0,rom_db_override,0,1,
4/Wu Shi Hun (Samurai Shodown).nes,EDB662C5,4,,4,0,rom_db_override,0,1,
4/Wurm (U).nes,EB803610,4,,4,0,rom_db_override,0,1,
4/Yong Zhe Dou E Long - Dragon Quest 6.nes,6BEA1235,245,,4,0,rom_db_override,0,1,
4/Yoshi's Cookie (U).nes,52B58732,4,,4,0,rom_db_override,0,1,
"4/Young Indiana Jones Chronicles, The (U).nes",35C6F574,4,,4,0,rom_db_override,0,1,
4/Ys 2 - Ancient Ys Vanished The Final Chapter (J) [T-Eng0.4].nes,76406FDC,4,,4,,header,0,1,
4/Ys 2 - Ancient Ys Vanished The Final Chapter (J) [T-Eng1.0].nes,A38D21F6,4,,4,0,rom_db_override,0,1,
4/Ys 2 - Ancient Ys Vanished The Final Chapter (J) [T-Eng_Partial].nes,490D38E1,4,,4,,header,0,1,
4/Yume Penguin Monogatari (J) [p1].nes,FF5BC685,4,,4,,header,0,1,
4/ZZZ_UNK_Bo Jackson Baseball (Bad CHR 02ef4f34).nes,02EF4F34,4,,4,,header,0,1,
4/ZZZ_UNK_Bugs Bunny Birthday Bash (Prototype) (Bad CHR).nes,38092324,4,,4,,header,0,1,
4/ZZZ_UNK_Castle Quest (Bad CHR 85f4bd4a).nes,85F4BD4A,4,,4,,header,0,1,
4/ZZZ_UNK_Chiyo no Fuji no Ooichou (Bad CHR 862d2bdb).nes,862D2BDB,4,,4,,header,0,1,
4/ZZZ_UNK_Cliffhanger (Bad CHR be32e213).nes,BE32E213,4,,4,,header,0,1,
4/ZZZ_UNK_Cyberball (Bad CHR a8b0727a).nes,A8B0727A,4,,4,,header,0,1,
4/ZZZ_UNK_Dragon Buster 2 - Yami no Fuuin (Bad CHR 09daaabf).nes,09DAAABF,4,,4,,header,0,1,
4/ZZZ_UNK_Dragon Slayer 4 - Drasle Family (Bad CHR 92f84fb1).nes,92F84FB1,4,,4,,header,0,1,
4/ZZZ_UNK_Dragon's Lair (Bad CHR 1f0b8fe2).nes,1F0B8FE2,4,,4,,header,0,1,
4/ZZZ_UNK_FC2090.nes,7F2C334A,4,,4,,header,0,1,
4/ZZZ_UNK_FC2092_worldgames.nes,24A889CB,4,,4,,header,0,1,
4/ZZZ_UNK_FC3020G.nes,8BC00BF2,4,,4,,header,0,1,
4/ZZZ_UNK_FC3023G.nes,26945C1C,4,,4,,header,0,1,
4/ZZZ_UNK_FC3033_.nes,41620B2F,4,,4,,header,0,1,
4/ZZZ_UNK_FC4255C.nes,F2594374,0,,4,0,rom_db_override,0,1,
4/ZZZ_UNK_FC6019M_godslayer.nes,79698B98,4,,4,0,rom_db_override,0,1,
4/ZZZ_UNK_Hudson's Adventure Island 2 (Bad CHR b59345e6).nes,B59345E6,4,,4,,header,0,1,
4/ZZZ_UNK_Hudson's Adventure Island 2 (Bad CHR d7863b26).nes,D7863B26,4,,4,,header,0,1,
4/ZZZ_UNK_Hudson's Adventure Island 3 (Bad CHR 9bfa5174).nes,9BFA5174,4,,4,,header,0,1,
4/ZZZ_UNK_Kouryuu Densetsu Villgust Gaiden (Bad CHR).nes,DD5BA3DD,4,,4,,header,0,1,
4/ZZZ_UNK_Megaman V.nes,3EDCF7E8,4,,4,0,rom_db_override,0,1,
4/ZZZ_UNK_SOF_v1b.nes,88843A21,4,,4,,header,0,1,
4/ZZZ_UNK_Shadow of the Ninja (U) (262160).nes,8B42B6F4,4,,4,,header,0,1,
4/ZZZ_UNK_Shadowgate (S) (262288).nes,76F2D481,4,,4,,header,0,1,
4/ZZZ_UNK_Super Contra 7.nes,43DB0D06,4,,4,0,rom_db_override,0,1,
4/ZZZ_UNK_Super Mario Bros 3 - Lost Levels.nes,75BF9598,4,,4,,header,0,1,
4/ZZZ_UNK_Takahashi Meijin no Boukenjima 4 (Bad CHR).nes,F51CE9CE,4,,4,,header,0,1,
4/ZZZ_UNK_The Gorilla Man [jap] (458768).nes,C41A4BCE,4,,4,,header,0,1,
4/Zen Intergalactic Ninja (U).nes,D8578BFD,4,,4,0,rom_db_override,0,1,
4/Zoids Mokushiroku (J) [p1].nes,A2C0CAB7,4,,4,,header,0,1,
4/Zombie Nation (U).nes,03FB57B6,4,,4,0,rom_db_override,0,1,
40/Super Mario Bros 2 (J) [p1].nes,8E010B17,40,,40,0,rom_db_override,0,1,
41/Caltron 6-in-1 (U).nes,4686C5DD,41,,41,0,rom_db_override,0,1,
42/Ai Senshi Nicol.nes,579E5BC5,42,,42,,header,0,1,
42/Bio Miracle Bokutte Upa (AKA Mario Baby) (Chinese).nes,6BF3F6A3,42,,42,0,rom_db_override,0,1,
43/Super Mario Bros 2 (LF36) (J) [p1].nes,4F9BF9BC,0,,43,0,rom_db_override,0,1,
44/7-in-1 [p1][!].nes,5B5FBE84,44,,44,0,rom_db_override,0,1,
45/Brain Series 12-in-1 [!].nes,7F9BC8E5,45,,45,0,rom_db_override,0,1,
45/HIK 7-in-1.nes,8F7B2FE7,45,,45,0,rom_db_override,0,1,
45/Kunio 8-in-1 [p1][!].nes,6C71FEAE,44,,45,0,rom_db_override,0,1,
45/Super 1000000-in-1 (Menu) [p1][!].nes,20DF0149,45,,45,,header,0,1,
45/Super 3-in-1 [p1][!].nes,B7594365,45,,45,0,rom_db_override,0,1,
45/Super 4-in-1 [p1][!].nes,602D7E1B,45,,45,0,rom_db_override,0,1,
45/Super 8-in-1 [p1][!].nes,4EAA8D0E,45,,45,0,rom_db_override,0,1,
46/RumbleStation 15-in-1.nes,93216279,46,,46,0,rom_db_override,0,1,
47/Super Spike V'Ball - Nintendo World Cup (U) [!].nes,407D6FFD,47,,47,0,rom_db_override,0,1,
49/Super HIK 4-in-1 [p1][!].nes,BD25BDC0,49,,49,,header,0,1,
5/BAPSACRSTRKCGTF (Demo Phase 1) (AKA B00daw's Folly) (PD).nes,18DEEE22,5,,5,,header,0,1,
5/BAPSACRSTRKCGTF (Demo Phase 2) (AKA B00daw's Folly) (PD).nes,FC6CB425,5,,5,,header,0,1,
5/Bandit Kings of Ancient China (U) [a1].nes,5AA80E33,5,,5,,header,0,1,
5/Bandit Kings of Ancient China (U).nes,15FE6D0F,5,,5,0,rom_db_override,0,1,
5/Castlevania 3 - Dracula's Curse (E).nes,671F23A8,5,,5,0,rom_db_override,0,1,
5/Castlevania 3 - Dracula's Curse (U).nes,ED2465BE,5,,5,0,rom_db_override,0,1,
5/Castlevania III - Dracula's Curse (USA).nes,ED2465BE,5,,5,0,rom_db_override,0,1,
5/Demo Boy 2.nes,3CBCFC54,0,,5,0,rom_db_override,0,1,
5/Ganbare Goemon Gaiden - Kieta Ougon Kiseru (J) [p1].nes,DF2391B3,5,,5,,header,0,1,
5/Gemfire (U).nes,0EC6C023,5,,5,0,rom_db_override,0,1,
5/L'Empereur (U) [a1].nes,26533405,5,,5,,header,0,1,
5/L'Empereur (U).nes,9C18762B,5,,5,0,rom_db_override,0,1,
5/Laser Invasion (U).nes,B0480AE9,5,,5,0,rom_db_override,0,1,
5/Nobunaga's Ambition 2 (U).nes,8CE478DB,5,,5,0,rom_db_override,0,1,
5/Romance of the Three Kingdoms 2 (U) [!].nes,F011E490,5,,5,0,rom_db_override,0,1,
5/Uncharted Waters (U).nes,ACA15643,5,,5,0,rom_db_override,0,1,
50/Super Mario Bros 2 (different levels) [p2][!].nes,313491ED,50,,50,0,rom_db_override,0,1,
51/11-in-1 Ball Games [!].nes,A912B064,51,,51,0,rom_db_override,1,1,
52/Mario 7-in-1 (Mapper 52) [p1][!].nes,68FE207F,52,,52,0,rom_db_override,0,1,
53/Supervision 16-in-1.nes,7E449555,53,,53,0,rom_db_override,0,1,
56/Super Mario Bros 3 [p2][!].nes,0C7E94C3,56,,56,0,rom_db_override,0,1,
561/2/Final Fantasy (J) [hM02][a1].nes,62F3D761,2,,561,2,rom_db_override,0,1,
561/2/Final Fantasy 2 (J) [T-Eng_Partial1].nes,7BAEF185,2,,561,2,rom_db_override,0,1,
561/Highway Star (J) [hM02][p1].nes,0446282F,2,,561,0,rom_db_override,0,1,
561/Olympus no Tatakai (J) [hM02][a1].nes,E41F10F9,2,,561,0,rom_db_override,0,1,
561/Salamander (J) [hM02].nes,27F77729,2,,561,0,rom_db_override,0,1,
561/Super Pinball (J) [hM02].nes,FAFF4177,2,,561,0,rom_db_override,0,1,
561/ZZZ_UNK_FC2128.nes,A6639A15,0,,561,0,rom_db_override,0,1,
57/54-in-1 (Game Star - GK-54) [!].nes,46CA6CF0,57,,57,0,rom_db_override,0,1,
57/6-in-1 (Game Star - GK-L01A) [!].nes,15BFC1B4,57,,57,0,rom_db_override,0,1,
57/6-in-1 (SuperGK-L02A) [!].nes,BE2E1A20,57,,57,0,rom_db_override,0,1,
57/GK-47-in-1.nes,CE5ACB82,57,,57,0,rom_db_override,0,1,
58/68-in-1 (Game Star - HKX5268) [!].nes,28A377FC,58,,58,0,rom_db_override,0,1,
59/Super 35-in-1 (6-in-1 VT5201).nes,2BBA037A,0,,59,0,rom_db_override,0,1,
59/TN 95-in-1 (6-in-1).nes,6D92DFF1,60,,59,0,rom_db_override,0,1,
6/1/Be-Bop-Highschool - Koukousei Gokuraku Densetsu (J) [hFFE].nes,B69EB14E,6,,6,1,rom_db_override,0,1,
6/1/Cosmo Police - Galivan (J) [hFFE][p1].nes,5679E4DC,6,,6,1,rom_db_override,0,1,
6/1/Hyakkiyakou (J) [hFFE][p1].nes,45A3F009,6,,6,1,rom_db_override,0,1,
6/1/Moero!! Pro Tennis (J) [hFFE][p1].nes,39E1A201,6,,6,1,rom_db_override,0,1,
"6/1/Money Game, The (J) [hFFE].nes",1495414C,6,,6,1,rom_db_override,0,1,
6/1/Satomi Hakkenden (J) [hM17].nes,A32AA1DD,17,,6,1,rom_db_override,0,1,
6/2/Ankoku Shinwa - Yamato Takeru Densetsu (J) [p1][hM02].nes,8FDB8F62,2,,6,2,rom_db_override,0,1,
6/2/Bikkuriman World - Gekitou Sei Senshi (J) [p1][hM02].nes,E66E59A0,2,,6,2,rom_db_override,0,1,
6/2/Bloody Warriors - Shan-Go no Gyakushuu (J) [p1][hM02].nes,256441EB,2,,6,2,rom_db_override,0,1,
6/2/Deep Dungeon 3 - Yuushi heno Tabi (J) [hM02].nes,A65D3207,2,,6,2,rom_db_override,0,1,
6/2/Dragon Quest 3 (J) [hM02].nes,7090B851,2,,6,2,rom_db_override,0,1,
6/2/Final Fantasy (J) [hM02].nes,AB07C7F3,2,,6,2,rom_db_override,0,1,
6/2/Final Fantasy 2 (J) [hM02].nes,EC04F0DA,2,,6,2,rom_db_override,0,1,
6/2/Gambler Jiko Chuushin Ha - Mahjong Game (J) [p1][hM02].nes,053C4699,2,,6,2,rom_db_override,0,1,
6/2/Hokuto no Ken 4 - Shichisei Haken Den - Hokuto Shinken no Kanata he (J) [hM02].nes,694C5297,2,,6,2,rom_db_override,0,1,
6/2/Hototogisu (J) [hM02].nes,6DE472F4,2,,6,2,rom_db_override,0,1,
6/2/Ikari 2 - Dogosoken (J) [hM02].nes,A875C5E9,2,,6,2,rom_db_override,0,1,
6/2/Kaguya Hime Densetsu (J) [hM02].nes,D0C6E757,2,,6,2,rom_db_override,0,1,
6/2/Kujaku Ou (J) [hM02].nes,B39BAB34,2,,6,2,rom_db_override,0,1,
6/2/Maison Ikkoku (J) [hM02].nes,39AA20F0,2,,6,2,rom_db_override,0,1,
6/2/Mei Tantei Holmes - Kiri no London Satsujin Jiken (J) [hM02].nes,F2679D5A,2,,6,2,rom_db_override,0,1,
6/2/Momotarou Densetsu (J) [hM02].nes,C9ACEC1D,2,,6,2,rom_db_override,0,1,
6/2/Nobunaga no Yabou - Zenkoku Ban (J) [hM02].nes,3DAE3335,2,,6,2,rom_db_override,0,1,
6/2/Pachio Kun 2 (J) [p1][hM02].nes,C346B2CC,2,,6,2,rom_db_override,0,1,
6/2/Pro Yakyuu Satsujin Jiken! (J) [p1][hM02].nes,09A6FF02,2,,6,2,rom_db_override,0,1,
6/2/Reigen Doushi (J) [hM02].nes,7D32ACB9,2,,6,2,rom_db_override,0,1,
6/2/Rockman 2 - Dr Wily no Nazo (J) [p1][hM02].nes,CC8A8652,2,,6,2,rom_db_override,0,1,
6/2/Salad no Kuni no Tomato Hime (J) [hM02].nes,C4966242,2,,6,2,rom_db_override,0,1,
6/2/Satsui no Kaisou - Power Soft Satsujin Jiken (J) [hM02].nes,0D52E2E6,2,,6,2,rom_db_override,0,1,
6/2/Shoukoushi Ceddie (J) [p1][hM02].nes,EA2B9D3F,2,,6,2,rom_db_override,0,1,
6/2/Super Black Onyx (J) [h1].nes,7B4B6E51,1,,6,2,rom_db_override,0,1,
6/2/Super Black Onyx (J) [hM02].nes,654D7A3E,2,,6,2,rom_db_override,0,1,
6/2/Super Momotarou Dentetsu (J) [p1][hM02].nes,705E13CA,2,,6,2,rom_db_override,0,1,
6/2/Sweet Home (J) [p1][hM02].nes,F982CDF5,2,,6,2,rom_db_override,0,1,
6/2/Taiyou no Shinden - Asteka 2 (J) [hM02].nes,7AEE2161,2,,6,2,rom_db_override,0,1,
6/2/Ultima - Kyoufu no Exodus (J) [hM02].nes,21EBE345,2,,6,2,rom_db_override,0,1,
6/2/Ys (J) [hM02].nes,282AA7E0,2,,6,2,rom_db_override,0,1,
6/2/Zoids 2 - Zenebasu no Gyakushuu (J) [hM02].nes,BDE10416,2,,6,2,rom_db_override,0,1,
6/3/Kaiketsu Yanchamaru (J) [hFFE].nes,A388E20C,6,,6,3,rom_db_override,0,1,
6/5/Argus (J) [hM03].nes,DA6CCD81,3,,6,5,rom_db_override,0,1,
6/5/Chou Hen (J) [p1].nes,F5F5AA5D,3,,6,5,rom_db_override,0,1,
6/5/Hokuto no Ken (J) [h1].nes,EDE55D1C,3,,6,5,rom_db_override,0,1,
6/5/Kanshakudama Nage Kantarou no Toukaidou Gojuusan Tsugi (J) [hM03].nes,7D44B948,3,,6,5,rom_db_override,0,1,
6/5/Puzzle (U) [a1].nes,2FA8CBB4,67,,6,5,rom_db_override,0,1,
6/5/Shin Jinrui - The New Type (J) [p2].nes,C4FEE54C,3,,6,5,rom_db_override,0,1,
6/5/Tai Wan Ma Que 16 (Mahjong 16) [p1].nes,48F0419B,3,,6,5,rom_db_override,0,1,
6/6/Choplifter (J) [hM03].nes,275DCC83,3,,6,6,rom_db_override,0,1,
6/7/Boku Koku Shuu Kin (J) [p1].nes,AF4A01FF,64,,6,7,rom_db_override,0,1,
6/Abadox (J) [hFFE][p1].nes,7ADD69E6,6,,6,,header,0,1,
6/Air Fortress (J) [hFFE].nes,40DC7962,6,,6,,header,0,1,
6/Air Wolf (J) [hFFE][p1].nes,C580B854,6,,6,,header,0,1,
6/Arabian Dream Sharezaado (J) [hFFE][a1].nes,453847A2,6,,6,,header,0,1,
6/Arabian Dream Sherazaado (J) [hFFE].nes,B4CB019D,6,,6,,header,0,1,
6/Arkanoid 2 (J) [hFFE].nes,9C6868A8,6,,6,,header,0,1,
6/Arkanoid 2 (J) [hFFE][a1].nes,8FBF8C2C,6,,6,,header,0,1,
6/Bomberman 2 (J) [p1][hM02].nes,A0DDF884,66,,6,0,rom_db_override,0,1,
